timestamp,T4,RH_4,T5,RH_5,T6,RH_6,T7
43,20.6333333333333,46.79,19.2,50.53,5.59,88.6333333333333,17.7
44,20.566666666666695,46.9333333333333,19.2,50.5,5.53,89.0266666666667,17.7
45,20.5,47.133333333333304,19.2,50.4333333333333,5.53,89.4,17.760000000000005
46,20.5,47.23,19.1666666666667,50.3633333333333,5.53,89.19333333333331,17.79
47,20.426666666666698,47.23,19.1,50.29,5.4,89.4,17.79
48,20.46,47.36,19.066666666666695,50.26,5.2,88.98999999999998,17.79
49,20.7933333333333,47.56,19.0,50.1266666666667,4.866666666666669,89.0633333333333,17.79
50,21.2633333333333,47.4666666666667,19.0,50.09,4.93333333333333,91.16,17.79
51,21.5966666666667,47.4,19.0,50.03,5.0,91.43333333333328,17.79
52,21.89,46.9666666666667,19.0,50.03,4.866666666666669,91.26,17.79
53,21.823333333333295,46.226666666666695,18.926666666666698,50.09,4.72666666666667,91.5933333333333,17.79
54,21.6666666666667,46.06,18.89,50.09,4.46666666666667,91.76,17.79
55,21.533333333333296,45.9333333333333,18.89,50.1725,4.3333333333333295,91.76,17.79
56,21.356666666666698,45.9,18.89,50.2,4.15666666666667,91.8333333333333,17.79
57,21.23,45.9,18.79,50.09,4.15666666666667,92.5666666666667,17.89
58,21.066666666666695,45.9,18.79,50.09,4.3333333333333295,93.53,17.89
59,20.926666666666698,45.9,18.79,50.09,4.3333333333333295,93.32333333333327,17.89
60,20.745,45.9,18.73,50.09,4.19,93.1266666666667,17.823333333333302
61,20.6666666666667,46.0,18.7,50.09,4.06333333333333,92.8666666666667,17.856666666666698
62,20.533333333333296,46.0,18.7,50.09,3.8633333333333297,92.96666666666668,17.856666666666698
63,20.39,46.03,18.7,50.09,3.79,93.0933333333333,17.89
64,20.39,46.1633333333333,18.6333333333333,50.03,3.895,94.045,17.89
65,20.29,46.2,18.6,50.0,4.19,94.6566666666667,17.89
66,20.23,46.26,18.6,50.0,4.263333333333329,94.79666666666668,17.89
67,20.1,46.29,18.6,50.0,4.463333333333329,95.03,17.89
68,20.033333333333296,46.29,18.533333333333296,50.0,4.59,95.03,17.89
69,20.0,46.4,18.5,50.0,4.72666666666667,94.8666666666667,17.89
70,19.926666666666698,46.4666666666667,18.5,50.0,4.8,94.7266666666667,17.89
71,19.856666666666698,46.4666666666667,18.5,50.0,4.8,94.49333333333327,17.89
72,19.79,46.4666666666667,18.5,50.0,4.8,94.2266666666667,17.89
73,19.76,46.59,18.5,50.0,4.8,94.1266666666667,17.89
74,19.7,46.6633333333333,18.4725,49.975,4.8,94.0,17.89
75,19.6666666666667,46.6633333333333,18.39,49.9,4.763333333333329,93.5633333333333,17.89
76,19.6,46.59,18.39,49.9,4.763333333333329,94.02333333333327,17.89
77,19.6,46.6266666666667,18.39,49.9,4.8333333333333295,94.7266666666667,17.89
78,19.6,46.7,18.39,49.9,4.8333333333333295,95.0,17.89
79,19.5,46.7,18.39,49.9,4.9,95.53,17.89
80,19.5,46.7,18.356666666666698,49.9333333333333,4.9975,95.82,17.89
81,19.426666666666698,46.7,18.29,50.0,5.09,96.03,17.89
82,19.39,46.7,18.29,50.1266666666667,5.0,95.9,17.89
83,19.39,46.7,18.29,50.2,5.0,95.96666666666668,17.89
84,19.29,46.79,18.29,50.23,4.96666666666667,95.93333333333328,17.89
85,19.29,46.79,18.29,50.29,4.9,95.93333333333328,17.89
86,19.29,46.79,18.29,50.4266666666667,4.93333333333333,96.09,17.89
87,19.29,46.5966666666667,18.23,50.8333333333333,4.93333333333333,96.09,17.89
88,19.26,46.296666666666695,18.2,51.2666666666667,5.0,96.09,17.89
89,19.2,46.09,18.2,51.5266666666667,5.0,96.09,17.856666666666698
90,19.1666666666667,45.9666666666667,18.1,51.826666666666696,5.0,96.09,17.79
91,19.1666666666667,45.9,18.1,51.9666666666667,5.06,96.1566666666667,17.79
92,19.2,45.76,18.1,52.1266666666667,5.09,96.0266666666667,17.856666666666698
93,19.2,45.6266666666667,18.033333333333296,52.2,5.09,95.76,18.0
94,19.1,45.5266666666667,18.05,52.4,5.0,95.4566666666667,18.0
95,19.1,45.4,18.0,52.5,4.7933333333333294,94.79,17.89
96,19.1,45.3633333333333,18.0,52.56,4.46666666666667,94.1933333333333,17.89
97,19.1,45.23,18.0,52.79,4.2975,94.45,17.856666666666698
98,19.1,45.09,17.926666666666698,52.79,4.06333333333333,94.1933333333333,17.79
99,19.1,44.9666666666667,17.89,52.76,4.03,94.6666666666667,17.79
100,19.033333333333296,44.7666666666667,17.89,52.0333333333333,4.09,95.0,17.79
101,19.0,44.6633333333333,18.0,50.9,4.1233333333333295,95.3966666666667,17.7
102,19.066666666666695,44.59,18.0,50.4266666666667,4.263333333333329,95.79666666666668,17.7
103,19.1,44.6933333333333,18.0,49.93,4.463333333333329,96.26,17.7
104,19.1666666666667,45.0266666666667,18.0,49.6566666666667,4.73,96.46666666666668,17.7
105,19.36,45.36,18.0,49.5,5.03,96.56,17.7
106,19.693333333333303,45.56,18.0,49.56,5.156666666666669,96.5,17.7
107,20.0,45.133333333333304,18.033333333333296,49.6266666666667,5.3333333333333295,96.56,17.7
108,20.066666666666695,44.86,18.1,49.5666666666667,5.4,96.29333333333328,17.7
109,20.1333333333333,44.7,18.033333333333296,49.326666666666696,5.53,96.19,17.7
110,20.2,44.6266666666667,18.1,49.326666666666696,5.79666666666667,96.19,17.73
111,20.2,44.59,18.1,49.26,5.8333333333333295,95.02333333333327,17.79
112,20.1333333333333,44.4633333333333,18.1,49.1266666666667,5.96666666666667,94.5633333333333,17.79
113,20.1,44.1633333333333,18.1,49.09,6.245,93.745,17.856666666666698
114,20.1,44.03,18.1,49.0,6.43333333333333,91.23,17.823333333333302
115,20.033333333333296,43.9,18.1,48.9333333333333,6.5,88.8966666666667,17.89
116,20.033333333333296,43.6933333333333,18.066666666666695,49.0,6.59,85.4633333333333,17.9175
117,20.0,43.845,18.0,49.4,6.656666666666671,84.3966666666667,17.926666666666698
118,20.0,43.826666666666696,17.963333333333303,49.89,6.93333333333333,83.09999999999998,17.9725
119,20.0,43.9666666666667,17.89,50.2233333333333,7.1266666666666705,82.8933333333333,18.0
120,19.89,44.09,17.89,50.398,7.43333333333333,82.3333333333333,18.0
121,19.89,44.1633333333333,17.89,50.56,7.5,81.0,18.0
122,19.856666666666698,44.16,17.856666666666698,50.73,7.4,80.36,17.89
123,19.856666666666698,44.0266666666667,17.856666666666698,50.8633333333333,7.46666666666667,80.36,17.89
124,19.79,43.8633333333333,17.79,50.9333333333333,7.656666666666669,78.79,17.89
125,19.73,43.53,17.79,51.0,7.53,78.18999999999998,17.89
126,19.7,43.5,17.79,51.0,7.6233333333333295,78.73,17.945
127,19.7,43.5,17.79,51.0,7.69,77.1966666666667,18.0777777777778
128,19.7,43.4666666666667,17.79,51.0,7.559999999999999,76.3233333333333,18.183333333333305
129,19.7,43.4,17.79,51.0,7.43333333333333,76.4633333333333,18.183333333333305
130,19.6,43.2,17.73,51.0,7.295,77.4,18.1
131,19.6,43.1266666666667,17.79,51.0,6.9,77.6333333333333,18.066666666666695
132,19.566666666666695,43.06,17.7,51.0,6.96666666666667,78.82666666666668,18.0
133,19.5,43.0,17.7,51.0,6.96666666666667,79.48999999999998,17.9725
134,19.463333333333296,43.06,17.7,51.0,6.8333333333333295,78.7566666666667,17.89
135,19.39,43.0,17.7,51.0,6.366666666666671,79.06,18.033333333333296
136,19.445,43.145,17.7,51.0,6.43333333333333,82.5333333333333,18.1666666666667
137,19.533333333333296,43.1633333333333,17.7,51.0,6.93333333333333,81.0266666666667,18.323333333333295
138,19.6,43.03,17.7,51.0,7.0,76.8333333333333,18.445
139,19.6,42.863333333333294,17.7,51.0,6.93333333333333,75.1333333333333,18.528571428571396
140,19.533333333333296,42.79,17.7,51.06,6.72666666666667,75.3333333333333,18.4877777777778
141,19.39,42.59,17.6666666666667,51.0,6.526666666666671,73.76,18.39
142,19.39,42.59,17.6,51.0,6.3333333333333295,73.5,18.3757142857143
143,19.29,42.59,17.6,50.9666666666667,6.1233333333333295,75.7,18.242
144,19.29,42.59,17.6,50.9,6.19,76.3666666666667,18.2
145,19.26,42.56,17.6,50.9,6.156666666666671,76.8933333333333,18.138888888888896
146,19.2,42.56,17.6,50.9,6.09,77.56,18.1
147,19.2,42.6266666666667,17.6,50.79,6.09,77.995,18.1
148,19.2,42.76,17.6,50.73,6.06,78.7,18.0181818181818
149,19.36,43.5666666666667,17.533333333333303,50.79,5.93333333333333,81.0333333333333,18.0
150,19.693333333333303,43.9,17.6,50.79,5.526666666666669,82.8933333333333,18.066666666666695
151,20.1633333333333,43.8333333333333,17.6,50.745,5.26,83.4333333333333,18.1333333333333
152,20.29,43.6266666666667,17.5,50.826666666666696,5.06,84.2566666666667,18.2
153,20.2,43.49,17.5,50.9,4.93333333333333,85.0633333333333,18.245
154,20.2,43.0966666666667,17.5,51.0,4.93333333333333,86.4566666666667,18.2
155,20.1,42.845,17.5,51.0,5.0,87.66333333333331,18.2
156,19.963333333333296,42.59,17.5,51.09,4.9,88.6333333333333,18.1
157,19.89,42.59,17.5,51.09,4.9,89.4266666666667,18.1
158,19.856666666666698,42.56,17.5,51.0,4.866666666666669,90.2266666666667,18.066666666666695
159,19.79,42.5,17.5,51.0,4.866666666666669,90.8933333333333,18.0
160,19.76,42.53,17.5,51.0,4.93333333333333,91.4,17.963333333333303
161,19.7,42.53,17.5,51.0,4.93333333333333,91.26,17.89
162,19.6666666666667,42.56,17.5,50.9666666666667,4.626666666666669,90.96333333333327,17.89
163,19.6,42.5,17.5,50.9,4.4,91.2725,17.89
164,19.6,42.5,17.5,50.8633333333333,4.36666666666667,92.46,17.79
165,19.533333333333296,42.5,17.5,50.79,4.53,93.19,17.79
166,19.5,42.5,17.5,50.79,4.59,93.19,17.79
167,19.5,42.5,17.5,50.73,4.56,93.06,17.79
168,19.463333333333296,42.4666666666667,17.39,50.59,4.36666666666667,92.93333333333328,17.79
169,19.39,42.4,17.39,50.53,4.263333333333329,93.3666666666667,17.73
170,19.39,42.433333333333294,17.39,50.5,4.263333333333329,93.8933333333333,17.7
171,19.323333333333295,42.5,17.39,50.4666666666667,4.4,94.26333333333329,17.7
172,19.29,42.5,17.39,50.4,4.46666666666667,94.3966666666667,17.7
173,19.29,42.5,17.39,50.4,4.6233333333333295,94.4,17.625
174,19.29,42.69,17.39,50.326666666666696,4.69,94.26,17.7245454545455
175,19.29,42.73,17.39,50.29,4.8333333333333295,94.3966666666667,17.78
176,19.23,42.79,17.39,50.29,4.96666666666667,94.59,17.806666666666697
177,19.2,43.0,17.39,50.326666666666696,5.09,94.6266666666667,17.856666666666698
178,19.2,43.133333333333304,17.39,50.4666666666667,5.09,94.29333333333328,17.89
179,19.2,43.23,17.39,50.53,5.19,93.63333333333327,17.84
180,19.2,43.3633333333333,17.39,50.6633333333333,5.2725,92.47,17.8445454545455
181,19.1333333333333,43.4,17.356666666666698,50.79,5.366666666666669,90.8,17.84625
182,19.1333333333333,43.4666666666667,17.356666666666698,50.8633333333333,5.5,89.09999999999998,17.89
183,19.1,43.5,17.29,51.03,5.56,87.3666666666667,17.8011111111111
184,19.1,43.5,17.29,51.09,5.69,85.43,17.79
185,19.1,43.53,17.29,51.23,5.69,84.62333333333329,17.79
186,19.033333333333296,43.53,17.29,51.29,5.8,83.82666666666668,17.79
187,19.0,43.59,17.29,51.4,5.866666666666671,82.56,17.84
188,19.0,43.59,17.29,51.4,6.0,80.9566666666667,17.8042857142857
189,18.963333333333296,43.6266666666667,17.29,51.5,6.0,80.68999999999998,17.815
190,18.89,43.7,17.29,51.59,5.73,84.0333333333333,17.89
191,18.89,43.7,17.29,51.59,5.53,86.56,17.89
192,18.89,43.76,17.29,51.7,5.5,87.4566666666667,17.89
193,18.89,43.79,17.29,51.7,5.56,86.33,17.89
194,18.89,43.826666666666696,17.29,51.73,5.5,86.32666666666668,17.89
195,18.89,43.9,17.29,51.79,5.43333333333333,87.46666666666668,17.89
196,18.79,43.9,17.29,51.9,5.4,89.32666666666668,17.89
197,18.79,43.9,17.29,51.9,5.4,89.97,17.89
198,18.79,43.9333333333333,17.29,51.9333333333333,5.4,89.8333333333333,17.89
199,18.79,44.0,17.29,52.0,5.4,89.26333333333329,17.979375
200,18.79,44.0,17.29,52.03,5.46666666666667,89.18999999999998,18.0
201,18.79,44.06,17.23,52.03,5.5,88.3933333333333,18.0
202,18.76,44.09,17.26,52.09,5.56,87.32666666666668,18.0
203,18.7,44.09,17.26,52.1633333333333,5.59,86.06,18.0
204,18.7,44.1266666666667,17.2,52.09,5.656666666666669,86.0,18.0
205,18.7,44.1266666666667,17.2,52.1633333333333,5.69,85.3333333333333,18.0
206,18.7,44.1266666666667,17.2,52.23,5.69,85.06,18.011111111111102
207,18.7,44.2,17.2,52.29,5.69,84.76,18.033333333333296
208,18.7,44.2,17.2,52.29,5.69,84.6333333333333,18.061111111111092
209,18.7,44.2,17.2,52.4,5.72666666666667,83.1966666666667,18.0277777777778
210,18.6333333333333,44.1266666666667,17.2,52.4,5.8,82.2566666666667,18.0
211,18.6333333333333,44.2,17.2,52.4333333333333,5.8333333333333295,80.98999999999998,18.0
212,18.6,44.145,17.2,52.5,5.8333333333333295,80.1966666666667,18.05
213,18.6,44.1266666666667,17.2,52.5,5.8,80.14,18.0
214,18.6,44.2,17.2,52.5,5.763333333333329,79.73,18.0
215,18.533333333333296,44.2,17.2,52.59,5.6233333333333295,79.8633333333333,18.0277777777778
216,18.6,44.2,17.2,52.59,5.6233333333333295,80.0266666666667,18.0277777777778
217,18.566666666666695,44.2,17.2,52.59,5.69,79.6333333333333,18.0125
218,18.5,44.2,17.2,52.6633333333333,5.56,78.83,18.0
219,18.5,44.2,17.1,52.7,5.43333333333333,78.43,18.0
220,18.5,44.2,17.1666666666667,52.7,5.22666666666667,78.8233333333333,18.0
221,18.5,44.2,17.2,52.79,5.366666666666669,78.9633333333333,18.0
222,18.5,44.2,17.2,52.79,5.5,78.6333333333333,18.0
223,18.463333333333296,44.1633333333333,17.1666666666667,52.79,5.56,78.3666666666667,18.005555555555603
224,18.463333333333296,44.1633333333333,17.1333333333333,52.79,5.59,78.59999999999998,18.033333333333296
225,18.39,44.1266666666667,17.1,52.79,5.59,78.9333333333333,18.0571428571429
226,18.39,44.1266666666667,17.1666666666667,53.3233333333333,5.59,79.15999999999998,18.0714285714286
227,18.39,44.09,18.85,84.9,5.53,79.29999999999998,18.0
228,18.39,44.1633333333333,18.76,84.79,5.53,79.46666666666668,18.05
229,18.39,44.1633333333333,18.966666666666697,83.52333333333331,5.59,79.3333333333333,18.1
230,18.39,44.09,19.76,73.52333333333331,5.59,79.34999999999998,18.1
231,18.39,44.09,19.3,66.79,5.59,79.4,18.0
232,18.39,43.9666666666667,18.89,63.09,5.59,79.5933333333333,17.945
233,18.323333333333295,43.9,18.615,59.8633333333333,5.59,79.8966666666667,17.89
234,18.29,43.79,18.5,58.83,5.59,80.09,17.89
235,18.29,43.79,18.356666666666698,57.8,5.59,79.8966666666667,17.89
236,18.29,43.7,18.29,57.245,5.59,79.49666666666668,17.79
237,18.29,43.7,18.2225,56.4725,5.56,79.4,17.79
238,18.23,43.6566666666667,18.2,55.8,5.5,79.4,17.760000000000005
239,18.4966666666667,43.8633333333333,18.2,55.7333333333333,5.46666666666667,79.06,17.7
240,18.823333333333295,44.0,18.26,56.66,5.4,79.1266666666667,17.7
241,19.03,44.0,18.29,56.6666666666667,5.5,79.1566666666667,17.7
242,19.46,44.06,18.29,56.4666666666667,5.5,79.09,17.7
243,19.726666666666695,43.9333333333333,18.2,55.79,5.59,78.9933333333333,17.73
244,20.066666666666695,43.6633333333333,18.1333333333333,55.73,5.59,78.65999999999998,17.856666666666698
245,20.2,43.256666666666696,18.1,55.49,5.59,79.46666666666668,17.79
246,20.1666666666667,43.0266666666667,18.033333333333296,55.1566666666667,5.59,79.9933333333333,17.73
247,20.1,42.7666666666667,18.0,54.69,5.45,80.39,17.7
248,20.1,42.7,17.963333333333303,54.53,5.53,80.9333333333333,17.7
249,20.1,42.7,17.89,54.53,5.656666666666669,80.7266666666667,17.6666666666667
250,20.05,42.6,17.89,54.3333333333333,5.72666666666667,79.8933333333333,17.6
251,20.0,42.3266666666667,17.89,54.2,5.866666666666671,77.09999999999998,17.6
252,19.926666666666698,42.4,17.856666666666698,54.0266666666667,5.9,74.8666666666667,17.6
253,19.856666666666698,42.02666666666669,17.79,53.9,5.9,75.7266666666667,17.5666666666667
254,19.79,41.8266666666667,17.760000000000005,53.76,5.93333333333333,76.0,17.5
255,19.7,41.7666666666667,17.7,53.5666666666667,6.06,76.1266666666667,17.5
256,19.6333333333333,42.1,17.73,53.3633333333333,6.22666666666667,75.2933333333333,17.5
257,19.6,42.86,17.73,53.1566666666667,6.3,73.56,17.5
258,19.6,43.6,17.7,52.9666666666667,6.53,71.8,17.5
259,19.566666666666695,43.5266666666667,17.7,52.826666666666696,6.656666666666671,69.9333333333333,17.5
260,19.426666666666698,43.2666666666667,17.6333333333333,52.6266666666667,6.72666666666667,67.36,17.426666666666698
261,19.39,42.863333333333294,17.6333333333333,52.5666666666667,6.866666666666671,65.9666666666667,17.445
262,19.39,42.6566666666667,17.6,52.2233333333333,6.8,64.6333333333333,17.5
263,19.29,42.363333333333294,17.6,52.03,6.866666666666671,64.90000000000002,17.5
264,19.29,42.23,17.6,51.8333333333333,7.045,63.34,17.5
265,19.2,41.863333333333294,17.6,51.6266666666667,6.93333333333333,62.0266666666667,17.426666666666698
266,19.2,41.79,17.5,51.45,6.93333333333333,61.8933333333333,17.39
267,19.1666666666667,41.7,17.5,51.2233333333333,7.0,62.1933333333333,17.39
268,19.1,41.7,17.5,51.03,7.1266666666666705,62.466666666666704,17.426666666666698
269,19.1,41.79,17.5,50.8633333333333,7.19,61.966666666666704,17.426666666666698
270,19.1,41.79,17.5,50.73,6.996666666666671,59.8933333333333,17.5
271,19.1,41.79,17.5,50.59,6.46666666666667,59.7633333333333,17.426666666666698
272,19.0,41.7,17.5,50.4633333333333,6.3333333333333295,61.0966666666667,17.426666666666698
273,19.0,41.7,17.39,50.2233333333333,6.6,61.7633333333333,17.5
274,19.0,41.59,17.39,50.09,6.93333333333333,61.03,17.6333333333333
275,19.0,41.59,17.39,50.0,7.2933333333333294,58.7333333333333,17.760000000000005
276,19.033333333333296,41.5,17.39,49.86,7.7,56.4,17.926666666666698
277,19.1,41.36,17.39,49.76,7.9,52.6933333333333,18.066666666666695
278,19.1,41.1333333333333,17.39,49.6266666666667,7.8333333333333295,53.36,18.29
279,19.1,41.0,17.39,49.4666666666667,7.866666666666669,53.0566666666667,18.356666666666698
280,19.1333333333333,40.863333333333294,17.39,49.4,7.72666666666667,51.8633333333333,18.445
281,19.2,40.6566666666667,17.39,49.26,7.69,52.245,18.6333333333333
282,19.29,40.5,17.39,49.1266666666667,7.626666666666669,51.8233333333333,18.7
283,19.29,40.5,17.39,49.09,7.43333333333333,52.09666666666669,18.823333333333295
284,19.29,40.363333333333294,17.39,49.09,7.156666666666671,52.1333333333333,18.963333333333296
285,19.29,40.29,17.39,49.0,7.03,52.52666666666669,18.89
286,19.2,40.2,17.39,49.0,6.7,52.63,18.89
287,19.1333333333333,40.1266666666667,17.39,49.0,6.366666666666671,53.7566666666667,18.89
288,19.1,40.09,17.29,48.9,5.93333333333333,54.8233333333333,18.89
289,19.066666666666695,40.02666666666669,17.29,48.9,5.66,55.6966666666667,18.79
290,19.0,39.9,17.29,48.9,5.33,57.1333333333333,18.73
291,19.0,39.933333333333294,17.29,48.9,5.06333333333333,57.8,18.6666666666667
292,19.0,40.0,17.29,48.79,4.626666666666669,59.4233333333333,18.6
293,18.89,40.0,17.29,48.79,4.36666666666667,60.6966666666667,18.5
294,18.89,40.0,17.29,48.79,3.9666666666666694,63.0266666666667,18.426666666666698
295,18.89,40.1266666666667,17.29,48.73,3.82666666666667,65.7666666666667,18.39
296,18.823333333333295,40.06666666666669,17.29,48.7,3.7233333333333296,67.2266666666667,18.323333333333295
297,18.79,40.09,17.29,48.7,3.42,68.1475,18.29
298,18.79,40.09,17.29,48.7,3.1566666666666694,69.23,18.23
299,18.79,40.09,17.23,48.6266666666667,2.86333333333333,70.8233333333333,18.2
300,18.73,40.09,17.23,48.6266666666667,2.6566666666666694,71.4233333333333,18.2
301,18.7,40.09,17.23,48.7,2.4666666666666694,72.96666666666668,18.2
302,18.7,40.1633333333333,17.26,48.79,2.4,74.6333333333333,18.2
303,18.7,40.29,17.26,48.8633333333333,2.22333333333333,75.73,18.2
304,18.7,40.29,17.2,49.29,2.03,76.1966666666667,18.2
305,18.6666666666667,40.363333333333294,18.1666666666667,74.7,1.8633333333333295,77.29,18.26
306,18.6,40.3725,17.893333333333302,75.0333333333333,1.79,79.0966666666667,18.323333333333295
307,18.6,40.4666666666667,17.7,75.02333333333331,1.7,80.3633333333333,18.463333333333296
308,18.7,40.8,17.6333333333333,74.35666666666668,1.7,81.29666666666668,18.5
309,18.76,41.2666666666667,18.3,78.59999999999998,1.63333333333333,82.7333333333333,18.5
310,19.1333333333333,41.6566666666667,19.233333333333295,87.06,1.63333333333333,83.5933333333333,18.39
311,19.4,41.93,18.6333333333333,88.4333333333333,1.6,83.98999999999998,18.463333333333296
312,19.73,41.863333333333294,18.36,88.29333333333331,1.6,84.4633333333333,18.463333333333296
313,19.79,41.73,18.1666666666667,87.43,1.445,84.295,18.323333333333295
314,19.7,41.2966666666667,18.1,85.8966666666667,1.5,85.4,18.39
315,19.6333333333333,41.03,18.066666666666695,84.1233333333333,1.42666666666667,85.26,18.39
316,19.566666666666695,40.6933333333333,18.6666666666667,89.52333333333333,1.29,85.62333333333329,18.356666666666698
317,19.5,40.36,19.1666666666667,91.29333333333328,1.23,85.76333333333329,18.29
318,19.39,40.06,19.1666666666667,90.76666666666668,1.16666666666667,85.9,18.29
319,19.39,39.933333333333294,19.323333333333295,87.49666666666668,1.1,86.29999999999998,18.29
320,19.29,39.76,19.463333333333296,84.09666666666669,1.13333333333333,87.3666666666667,18.23
321,19.29,39.7,19.3266666666667,80.6233333333333,1.26,88.09999999999998,18.2
322,19.2,39.6333333333333,19.1333333333333,79.09666666666669,1.42666666666667,88.8966666666667,18.2
323,19.1333333333333,40.1,18.945,76.15,1.56666666666667,89.03,18.2
324,19.1,40.53,18.79,73.6333333333333,1.73,89.18999999999998,18.2
325,19.075,40.7675,18.73,72.29999999999998,1.79,89.3966666666667,18.2
326,19.0,40.9666666666667,18.6,71.0633333333333,1.93333333333333,89.6566666666667,18.2
327,18.963333333333296,41.03,18.533333333333296,70.2566666666667,1.93333333333333,89.59,18.1
328,18.89,41.09,18.5,69.7,1.9,89.56,18.1
329,18.89,41.1266666666667,18.426666666666698,69.1,1.9,89.5925,18.1
330,18.823333333333295,41.1266666666667,18.356666666666698,68.3966666666667,1.8266666666666695,89.68999999999998,18.1
331,18.79,41.23,18.356666666666698,67.9966666666667,1.66666666666667,89.5,18.1
332,18.79,41.29,18.29,67.6566666666667,1.6,89.4333333333333,18.1
333,18.76,41.3266666666667,18.23,67.3966666666667,1.46333333333333,89.18999999999998,18.1
334,18.7,41.4666666666667,18.2,67.06,1.39,89.73,18.1
335,18.7,41.5,18.1333333333333,66.8666666666667,1.53333333333333,90.5,18.1
336,18.7,41.5,18.1,66.56,1.6,90.96666666666668,18.1
337,18.7,41.59,18.1,66.3666666666667,1.73,91.5633333333333,18.1
338,18.6333333333333,41.59,18.0,65.9666666666667,1.79,91.83,18.1
339,18.6,41.59,18.0,65.76,1.9,92.29333333333328,18.1
340,18.6,41.59,17.89,65.6266666666667,2.0266666666666695,92.6266666666667,18.1
341,18.533333333333296,41.7,17.89,65.4333333333333,2.09,92.6266666666667,18.1
342,18.533333333333296,41.7,17.89,65.14,2.09,92.56,18.1
343,18.5,41.79,17.79,64.7633333333333,2.2,92.79333333333328,18.1
344,18.5,41.79,17.79,64.6233333333333,2.26,93.1266666666667,18.1
345,18.5,41.79,17.79,64.4666666666667,2.495,93.295,18.1
