#timestamp, p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
1413393887780760576,-1.005648,0.479017,1.329572,0.591993,0.021988,-0.805276,0.024301
1413393887785760512,-1.005622,0.479019,1.329545,0.591932,0.022003,-0.805322,0.02425
1413393887790760448,-1.005593,0.47902,1.3295290000000002,0.591897,0.022000000000000002,-0.805349,0.024224
1413393887795760384,-1.005562,0.479021,1.329521,0.591895,0.021958,-0.8053520000000001,0.024234
1413393887800760576,-1.005529,0.479021,1.329517,0.591905,0.021924000000000003,-0.805345,0.024221
1413393887805760256,-1.005495,0.4790140000000001,1.329517,0.591873,0.021909,-0.805369,0.024235
1413393887810760448,-1.005456,0.479002,1.329523,0.591856,0.021905,-0.80538,0.024297
1413393887815760640,-1.005415,0.47899,1.329534,0.59187,0.021884,-0.805367,0.024383
1413393887820760576,-1.005371,0.478986,1.329547,0.591905,0.021855,-0.805341,0.024433
1413393887825760512,-1.005515,0.478954,1.329549,0.591928,0.021826,-0.805325,0.024427
1413393887830760448,-1.005502,0.4789479999999999,1.329558,0.591917,0.021821,-0.805333,0.024424
1413393887835760640,-1.005485,0.478942,1.329566,0.591932,0.021824,-0.805322,0.024427
1413393887840760576,-1.005462,0.47894,1.329567,0.591947,0.021807,-0.805311,0.024432
1413393887845760512,-1.005437,0.478944,1.329558,0.591959,0.021787,-0.805303,0.024405
1413393887850760448,-1.005408,0.478949,1.329539,0.591933,0.021786,-0.805325,0.024361
1413393887855760640,-1.005373,0.478952,1.329513,0.591885,0.021797,-0.805359,0.024349000000000003
1413393887860760576,-1.005333,0.478954,1.329482,0.591849,0.021818,-0.805385,0.024364
1413393887865760512,-1.005289,0.478958,1.329448,0.591813,0.021844,-0.8054100000000001,0.024377
1413393887870760448,-1.005243,0.478967,1.329413,0.5917789999999999,0.021874,-0.805435,0.024365
1413393887875760640,-1.005387,0.478941,1.329366,0.591735,0.021872,-0.8054680000000001,0.024336
1413393887880760320,-1.005368,0.478949,1.329332,0.5917,0.021853,-0.8054939999999999,0.024326
1413393887885760512,-1.005344,0.478955,1.329305,0.591688,0.021831,-0.805504,0.024325
1413393887890760448,-1.005316,0.478959,1.329282,0.5916600000000001,0.021823,-0.805525,0.024319
1413393887895760640,-1.005287,0.478961,1.329267,0.591642,0.021823,-0.805538,0.024311000000000003
1413393887900760320,-1.005256,0.478963,1.329259,0.591625,0.021822,-0.805551,0.024293
1413393887905760512,-1.005223,0.4789640000000001,1.32926,0.59162,0.021812,-0.805556,0.024281
1413393887910760448,-1.005185,0.4789600000000001,1.329267,0.591622,0.021802,-0.805554,0.024305
1413393887915760640,-1.0051450000000002,0.478952,1.329276,0.591616,0.021818,-0.805557,0.024339
1413393887920760320,-1.005103,0.478946,1.329285,0.591612,0.021839,-0.805559,0.024356
1413393887925760512,-1.005248,0.4789060000000001,1.329276,0.591609,0.021825,-0.805561,0.024349000000000003
1413393887930760448,-1.005236,0.478901,1.329285,0.59162,0.021789,-0.805555,0.02435
1413393887935760384,-1.005217,0.4788979999999999,1.3292959999999998,0.591657,0.02174,-0.805528,0.024368
1413393887940760576,-1.005194,0.478895,1.3293,0.591666,0.021708,-0.805521,0.024391
1413393887945760512,-1.005167,0.478889,1.329299,0.591687,0.021705,-0.805506,0.024415
1413393887950760704,-1.005138,0.478882,1.329291,0.5916899999999999,0.021707,-0.805502,0.024442
1413393887955760384,-1.005105,0.478879,1.329276,0.59167,0.021708,-0.805517,0.024444
1413393887960760576,-1.005065,0.4788810000000001,1.329259,0.5916859999999999,0.021705,-0.805506,0.024429
1413393887965760512,-1.005021,0.4788850000000001,1.3292389999999998,0.591676,0.021703,-0.805513,0.02443
1413393887970760704,-1.004972,0.478891,1.329212,0.591649,0.021731,-0.8055329999999999,0.024419
1413393887975760384,-1.005112,0.478858,1.329168,0.591647,0.021755,-0.805534,0.024395
1413393887980760576,-1.005097,0.478864,1.329133,0.5916100000000001,0.021771,-0.805562,0.024363
1413393887985760512,-1.005081,0.478874,1.329106,0.591612,0.021777,-0.805562,0.024311000000000003
1413393887990760448,-1.005064,0.478882,1.329086,0.591615,0.021766,-0.805561,0.024278
1413393887995760384,-1.005048,0.478883,1.329072,0.591598,0.021756,-0.805574,0.024274
1413393888000760576,-1.005031,0.478876,1.329065,0.5916140000000001,0.02177,-0.805562,0.024287
1413393888005760512,-1.005011,0.478871,1.32906,0.591604,0.021788,-0.805567,0.024322
1413393888010760448,-1.004989,0.478872,1.329057,0.591571,0.021787,-0.8055899999999999,0.024364
1413393888015760384,-1.0049629999999998,0.478879,1.329061,0.591567,0.021767,-0.8055939999999999,0.024377
1413393888020760576,-1.004933,0.478889,1.32907,0.59155,0.021723,-0.805607,0.024381
1413393888025760512,-1.005086,0.4788520000000001,1.32906,0.591547,0.021684,-0.80561,0.024392
1413393888030760448,-1.005086,0.478843,1.329068,0.59153,0.021686,-0.8056220000000001,0.024399
1413393888035760384,-1.005085,0.478832,1.329072,0.591493,0.021701,-0.8056479999999999,0.024412
1413393888040760576,-1.005082,0.478826,1.329073,0.591461,0.021703,-0.805671,0.024429
1413393888045760512,-1.005074,0.478826,1.329071,0.591441,0.021697,-0.805687,0.024413
1413393888050760448,-1.0050629999999998,0.478829,1.329067,0.591427,0.021684,-0.8056979999999999,0.024384
1413393888055760384,-1.005046,0.47883,1.329061,0.591436,0.021675,-0.805692,0.024371
1413393888060760576,-1.005026,0.478829,1.32905,0.591435,0.021694,-0.805692,0.024375
1413393888065760512,-1.005003,0.4788270000000001,1.329036,0.591418,0.021722,-0.805704,0.024392
1413393888070760448,-1.004978,0.4788270000000001,1.329018,0.591396,0.021732,-0.805718,0.02442
1413393888075760640,-1.00513,0.4787810000000001,1.328984,0.591396,0.021721,-0.805718,0.024422
1413393888080760576,-1.0051290000000002,0.478784,1.328969,0.591396,0.0217,-0.80572,0.024392
1413393888085760512,-1.0051219999999998,0.47879,1.328959,0.591409,0.02167,-0.805713,0.024361
1413393888090760448,-1.00511,0.478793,1.32895,0.591409,0.021663,-0.805713,0.024352
1413393888095760640,-1.005093,0.478792,1.328943,0.591403,0.021681,-0.805716,0.024367
1413393888100760576,-1.005072,0.478791,1.328937,0.591388,0.021702000000000003,-0.805726,0.024399
1413393888105760512,-1.005047,0.478794,1.328935,0.591372,0.021715,-0.805736,0.024424
1413393888110760448,-1.005017,0.478803,1.328941,0.591384,0.021721,-0.805728,0.024409
1413393888115760640,-1.004983,0.478818,1.328953,0.591426,0.021707,-0.8056989999999999,0.024374
1413393888120760320,-1.004947,0.478832,1.328966,0.591448,0.021679,-0.8056840000000001,0.024364
1413393888125760512,-1.005091,0.478792,1.328956,0.591478,0.021659,-0.805662,0.024381
1413393888130760448,-1.005088,0.478789,1.328962,0.5914729999999999,0.021655,-0.805664,0.024421
1413393888135760640,-1.005082,0.478788,1.328968,0.591462,0.021654,-0.805671,0.024462
1413393888140760320,-1.005072,0.478792,1.328979,0.591462,0.021651,-0.805671,0.024463
1413393888145760512,-1.005057,0.4788020000000001,1.328993,0.591493,0.021637,-0.80565,0.024418
1413393888150760448,-1.00504,0.478812,1.329005,0.59153,0.02162,-0.805624,0.024385
1413393888155760640,-1.00502,0.478816,1.329009,0.591531,0.021619,-0.805623,0.024391
1413393888160760320,-1.004998,0.478814,1.329006,0.591518,0.021639,-0.805631,0.024424
1413393888165760512,-1.004974,0.478813,1.328998,0.5915050000000001,0.021664,-0.805639,0.024461
1413393888170760448,-1.004946,0.478817,1.328989,0.591481,0.021683,-0.805656,0.024474
1413393888175760384,-1.005092,0.478772,1.328956,0.591499,0.021679,-0.805643,0.024447
1413393888180760320,-1.005092,0.47878,1.328943,0.5915159999999999,0.02165,-0.805634,0.024387
1413393888185760512,-1.005091,0.478785,1.328927,0.591511,0.021609,-0.8056399999999999,0.024349000000000003
1413393888190760704,-1.005087,0.4787810000000001,1.328909,0.591476,0.021595,-0.805665,0.024368
1413393888195760384,-1.005081,0.478772,1.328893,0.591448,0.021606,-0.805683,0.024423
1413393888200760576,-1.005072,0.478765,1.328881,0.591406,0.021625,-0.805712,0.024462
1413393888205760512,-1.00506,0.478766,1.328876,0.591357,0.021653,-0.8057479999999999,0.02445
1413393888210760704,-1.005043,0.478775,1.328882,0.591352,0.021665,-0.8057529999999999,0.0244
1413393888215760384,-1.005021,0.478787,1.328891,0.591364,0.021645,-0.805746,0.024354
1413393888220760576,-1.004995,0.478796,1.328898,0.591341,0.021621,-0.805764,0.024346
1413393888225760512,-1.005142,0.478746,1.3288799999999998,0.59135,0.021611,-0.805756,0.024381
1413393888230760448,-1.005141,0.478735,1.328885,0.591334,0.021613,-0.805767,0.024438
1413393888235760384,-1.005135,0.478729,1.328893,0.59131,0.021624,-0.805783,0.024467
1413393888240760576,-1.005123,0.478731,1.328907,0.591286,0.021628,-0.805801,0.02445
1413393888245760512,-1.005106,0.47874,1.328927,0.591303,0.021605000000000003,-0.80579,0.024404
1413393888250760448,-1.005085,0.478747,1.328944,0.591335,0.021568,-0.805769,0.024385
1413393888255760384,-1.005061,0.478745,1.328955,0.59133,0.021547,-0.805771,0.024427
1413393888260760576,-1.005036,0.478737,1.328962,0.591318,0.021554,-0.805778,0.024499
1413393888265760512,-1.0050059999999998,0.478731,1.328968,0.5913109999999999,0.021577,-0.8057810000000001,0.024553
1413393888270760448,-1.004972,0.478733,1.328977,0.5913010000000001,0.021611,-0.8057880000000001,0.024535
1413393888275760384,-1.005107,0.478681,1.328966,0.5913430000000001,0.021635,-0.805759,0.024469
1413393888280760576,-1.005099,0.478684,1.328973,0.591379,0.021643,-0.8057340000000001,0.024398
1413393888285760512,-1.005089,0.478685,1.328972,0.591399,0.021627,-0.80572,0.024369
1413393888290760448,-1.00508,0.478682,1.328965,0.591378,0.021599,-0.805736,0.024397
1413393888295760384,-1.005068,0.478682,1.328957,0.591355,0.021583,-0.805752,0.024433
1413393888300760576,-1.005052,0.47869,1.328951,0.591335,0.021578,-0.805767,0.024428
1413393888305760256,-1.005031,0.4787,1.328951,0.591312,0.021572,-0.8057850000000001,0.024401
1413393888310760448,-1.0050059999999998,0.478706,1.32896,0.591318,0.021578,-0.8057810000000001,0.02439
1413393888315760640,-1.004979,0.478703,1.328974,0.5913510000000001,0.021593,-0.805754,0.024441
1413393888320760576,-1.004951,0.47869,1.328989,0.5913470000000001,0.021601,-0.8057529999999999,0.024572
1413393888325760512,-1.00509,0.478625,1.328985,0.5913689999999999,0.021608,-0.8057340000000001,0.024676
1413393888330760448,-1.005087,0.47862,1.329004,0.591372,0.021598,-0.805732,0.024668
1413393888335760640,-1.00508,0.478634,1.329026,0.59137,0.021566,-0.8057380000000001,0.024564
1413393888340760576,-1.005068,0.478656,1.329049,0.591388,0.021533,-0.805729,0.024426
1413393888345760512,-1.005055,0.47867,1.32907,0.59139,0.02151,-0.805732,0.024333
1413393888350760448,-1.00504,0.478672,1.329086,0.59136,0.02149,-0.805752,0.024383
1413393888355760640,-1.005021,0.478668,1.329099,0.59133,0.021488,-0.80577,0.024519
1413393888360760576,-1.004998,0.478671,1.329115,0.591308,0.021497,-0.805783,0.024611
1413393888365760512,-1.004969,0.478684,1.329136,0.5913069999999999,0.021501,-0.8057840000000001,0.024619
1413393888370760448,-1.004936,0.4787,1.329165,0.591332,0.021521,-0.805766,0.024574
1413393888375760640,-1.005069,0.47866,1.32918,0.591406,0.021547,-0.805711,0.02457
1413393888380760320,-1.005065,0.478667,1.329203,0.591428,0.021557,-0.8056939999999999,0.024595
1413393888385760512,-1.005055,0.478684,1.329223,0.591463,0.021545,-0.80567,0.024566
1413393888390760448,-1.005038,0.478713,1.329243,0.591494,0.021497,-0.805651,0.02447
1413393888395760640,-1.005017,0.478744,1.3292620000000002,0.5915189999999999,0.021445,-0.805638,0.02435
1413393888400760320,-1.004996,0.478762,1.329275,0.591543,0.021426,-0.805623,0.024283
1413393888405760512,-1.004973,0.478762,1.329279,0.591517,0.021449,-0.8056399999999999,0.024335
1413393888410760448,-1.004948,0.4787520000000001,1.329277,0.5914590000000001,0.021516,-0.805678,0.024443
1413393888415760640,-1.004919,0.478742,1.329276,0.591404,0.021595,-0.805713,0.024528
1413393888420760320,-1.004889,0.478742,1.32928,0.591355,0.02163,-0.805746,0.024572
1413393888425760512,-1.005025,0.478697,1.329276,0.591371,0.021607,-0.8057350000000001,0.02458
1413393888430760448,-1.005027,0.478713,1.329282,0.591341,0.021539,-0.80576,0.024538
1413393888435760384,-1.005026,0.478739,1.329287,0.591305,0.021457,-0.805792,0.024434
1413393888440760576,-1.005021,0.478763,1.3292959999999998,0.591284,0.021405,-0.805813,0.024296
1413393888445760512,-1.005014,0.478774,1.329308,0.5912649999999999,0.021391,-0.805829,0.024239
1413393888450760704,-1.005003,0.478772,1.329321,0.591263,0.021408,-0.805828,0.024309
1413393888455760384,-1.00499,0.478767,1.329335,0.591275,0.021442,-0.805814,0.024442
1413393888460760576,-1.0049709999999998,0.478768,1.3293469999999998,0.591295,0.021492,-0.805796,0.024534
1413393888465760512,-1.004946,0.4787770000000001,1.329358,0.5913010000000001,0.021536000000000003,-0.805789,0.024561000000000003
1413393888470760704,-1.004916,0.478796,1.329372,0.591292,0.021536000000000003,-0.8057949999999999,0.024589
1413393888475760384,-1.005045,0.4787770000000001,1.329377,0.59134,0.021506,-0.80576,0.024591
1413393888480760576,-1.0050370000000002,0.478807,1.32938,0.5913229999999999,0.021433,-0.805776,0.024541
1413393888485760512,-1.005022,0.478839,1.32938,0.5912890000000001,0.02137,-0.8058069999999999,0.024427
1413393888490760448,-1.005003,0.478864,1.329381,0.591244,0.021347,-0.8058420000000001,0.024353
1413393888495760384,-1.004979,0.478876,1.329389,0.591201,0.02136,-0.805872,0.024378
1413393888500760576,-1.004952,0.478879,1.329405,0.591213,0.021401,-0.8058609999999999,0.024435
1413393888505760512,-1.004923,0.478882,1.329421,0.5912350000000001,0.021446,-0.805843,0.024476
1413393888510760448,-1.00489,0.478887,1.329441,0.5912470000000001,0.021475,-0.805832,0.024495
1413393888515760384,-1.004853,0.478895,1.3294700000000002,0.5912649999999999,0.021473,-0.805817,0.024559
1413393888520760576,-1.00481,0.478911,1.329503,0.59133,0.021439,-0.805768,0.024638
1413393888525760512,-1.004922,0.478893,1.329527,0.591468,0.021378,-0.805668,0.024653
1413393888530760448,-1.004902,0.478918,1.32955,0.591504,0.021315,-0.805646,0.024576
1413393888535760384,-1.004876,0.478941,1.3295709999999998,0.591541,0.021285,-0.8056220000000001,0.024484
1413393888540760576,-1.004845,0.478955,1.32959,0.5915739999999999,0.02128,-0.8055979999999999,0.024478
1413393888545760512,-1.004812,0.478959,1.329601,0.591591,0.021308,-0.8055829999999999,0.024526
1413393888550760448,-1.0047780000000002,0.478958,1.329596,0.5915739999999999,0.021372,-0.805593,0.024554
1413393888555760384,-1.004743,0.478957,1.32958,0.591504,0.021451,-0.805643,0.024557
1413393888560760576,-1.004703,0.478963,1.329569,0.591465,0.021509,-0.805669,0.024574
1413393888565760512,-1.00466,0.478983,1.329564,0.5914699999999999,0.021496,-0.805665,0.024611
1413393888570760448,-1.004618,0.479015,1.3295549999999998,0.591494,0.021436,-0.805649,0.024602
1413393888575760640,-1.004732,0.479007,1.329538,0.591539,0.021395,-0.805619,0.024542
1413393888580760576,-1.00472,0.479027,1.329526,0.591507,0.021374,-0.8056439999999999,0.024504
1413393888585760512,-1.004707,0.479042,1.329523,0.591497,0.021346,-0.805651,0.024535
1413393888590760448,-1.004694,0.479055,1.329528,0.591493,0.021312,-0.805653,0.024591
1413393888595760640,-1.004682,0.4790640000000001,1.329538,0.591499,0.021315,-0.805649,0.024603
1413393888600760576,-1.0046700000000002,0.479067,1.329553,0.5915,0.021371,-0.805646,0.024585
1413393888605760512,-1.004659,0.4790640000000001,1.329574,0.591486,0.021445,-0.805655,0.0246
1413393888610760448,-1.004651,0.479061,1.329601,0.5914699999999999,0.021489,-0.805664,0.024633
1413393888615760640,-1.004648,0.47906,1.329631,0.5915,0.021497,-0.805642,0.024629
1413393888620760320,-1.004646,0.4790640000000001,1.329656,0.591518,0.021476,-0.8056300000000001,0.024604
1413393888625760512,-1.004792,0.479027,1.329677,0.5915560000000001,0.021422,-0.805604,0.024612
1413393888630760448,-1.004807,0.479033,1.329705,0.5915520000000001,0.021333,-0.805608,0.024643
1413393888635760640,-1.004814,0.479041,1.329734,0.591564,0.021266,-0.805601,0.024637
1413393888640760320,-1.004817,0.479044,1.329759,0.591551,0.02126,-0.805611,0.024639
1413393888645760512,-1.004817,0.479042,1.329779,0.5915060000000001,0.02129,-0.8056409999999999,0.0247
1413393888650760448,-1.004812,0.479041,1.3298,0.591492,0.021321,-0.805649,0.024751
1413393888655760640,-1.004803,0.479047,1.329824,0.591534,0.021346,-0.8056180000000001,0.024726
1413393888660760320,-1.004789,0.479057,1.329843,0.591549,0.021374,-0.805608,0.024688
1413393888665760512,-1.004773,0.479072,1.329852,0.5915239999999999,0.021378,-0.805625,0.024713
