1403638129195097088,-1.782272709533572197e-03,5.550828762352466583e-03,3.954705316573381424e-03,5.452017755144624722e-01,-2.255874115161037030e-02,-8.379552915863786033e-01,-8.778181811710280072e-03
1403638129245096960,-1.174633507616817951e-03,7.639661896973848343e-03,1.174597907811403275e-02,5.499656165242606809e-01,-2.795949932936166518e-02,-8.347181028397656632e-01,-1.332602687972236260e-03
1403638129295097088,-1.281152828596532345e-03,1.034791301935911179e-02,2.125343680381774902e-02,5.585092180598757450e-01,-3.908202336799213722e-02,-8.285118751264477499e-01,1.039815205060078997e-02
1403638129345096960,-1.127359806559979916e-03,1.333297602832317352e-02,2.988726086914539337e-02,5.684340921345523157e-01,-5.295783774001951855e-02,-8.207063879847249499e-01,2.278541292439659888e-02
1403638129395097088,-5.069082835689187050e-04,1.540606003254652023e-02,3.468414396047592163e-02,5.746293907661921274e-01,-6.485105653301084794e-02,-8.151123023884782048e-01,3.445777458253698050e-02
1403638129445096960,5.926950834691524506e-04,1.642099022865295410e-02,3.551894798874855042e-02,5.736465974894989772e-01,-6.961908100113679831e-02,-8.152030599464374916e-01,3.907346674205890852e-02
1403638129495097088,5.186125781619921327e-05,1.438528951257467270e-02,3.464531525969505310e-02,5.666198858132950322e-01,-6.562113219461074287e-02,-8.205071009446560648e-01,3.746824401839275037e-02
1403638129545096960,-1.403330243192613125e-03,1.253093406558036804e-02,3.736190125346183777e-02,5.576258512914673560e-01,-5.545832426767131201e-02,-8.276549295109638660e-01,3.106608918241128559e-02
1403638129595097088,-1.180970226414501667e-03,1.023173891007900238e-02,3.975008800625801086e-02,5.502129299632555481e-01,-4.291804494933952607e-02,-8.336413350973103098e-01,2.158465974136102722e-02
1403638129645096960,-1.276413793675601482e-03,8.929841220378875732e-03,4.509410634636878967e-02,5.463665506889081591e-01,-3.338278697519279220e-02,-8.367702032717586613e-01,1.359443778217917301e-02
1403638129695097088,-2.696068491786718369e-03,8.378088474273681641e-03,5.296833068132400513e-02,5.472124705309611148e-01,-2.956558890987191421e-02,-8.364229034626607939e-01,9.006365021853099742e-03
1403638129745096960,-6.211853469721972942e-04,1.038164459168910980e-02,6.486708670854568481e-02,5.504662696915065823e-01,-3.007100548364102788e-02,-8.342609556514226643e-01,9.553974915988595537e-03
1403638129795097088,-1.534914132207632065e-03,1.048300601541996002e-02,7.847377657890319824e-02,5.504606035536733222e-01,-3.125136157921206553e-02,-8.341844772938901142e-01,1.235856693515093724e-02
1403638129845096960,-2.093432936817407608e-03,9.399008937180042267e-03,9.068191796541213989e-02,5.455359184054838773e-01,-2.887056934915197340e-02,-8.374950233769120622e-01,1.261498211836225257e-02
1403638129895097088,-3.039977978914976120e-03,6.625306326895952225e-03,1.047768890857696533e-01,5.401638745455058510e-01,-2.513652667027898441e-02,-8.411015270884623085e-01,1.180528662922543034e-02
1403638129945096960,-3.335890825837850571e-03,4.528859164565801620e-03,1.191641613841056824e-01,5.380618739086091562e-01,-2.152783490419200516e-02,-8.425667547196004081e-01,1.035548219904266001e-02
1403638129995097088,-4.754576832056045532e-03,2.479816088452935219e-03,1.364930719137191772e-01,5.413610787972144012e-01,-2.139627689044226039e-02,-8.404416213334647834e-01,1.132531805826386684e-02
1403638130045096960,-6.151223555207252502e-03,2.054601209238171577e-03,1.562261134386062622e-01,5.484220090476347176e-01,-2.506033382584699210e-02,-8.356923011321260031e-01,1.495518268645634925e-02
1403638130095097088,-7.488540839403867722e-03,-3.427853342145681381e-03,1.731923967599868774e-01,5.547123896214701810e-01,-2.873564753937743466e-02,-8.313210230112854093e-01,1.933349581428273414e-02
1403638130145096960,-9.511694312095642090e-03,-6.747927051037549973e-03,1.961819678544998169e-01,5.575431879512162681e-01,-2.956675894111928174e-02,-8.292968114713613614e-01,2.319911244737446476e-02
1403638130195097088,-1.076646335422992706e-02,-9.918509982526302338e-03,2.173089534044265747e-01,5.574877863357686758e-01,-2.665145697693406535e-02,-8.293911822419524071e-01,2.464416252883334241e-02
1403638130245096960,-1.138693280518054962e-02,-1.106731127947568893e-02,2.384714484214782715e-01,5.575038560872469517e-01,-2.354103788543360914e-02,-8.294333473641662957e-01,2.599215772883970571e-02
1403638130295097088,-1.213050447404384613e-02,-1.105677802115678787e-02,2.595982253551483154e-01,5.611487170681784820e-01,-2.429215111709442237e-02,-8.268289771880350525e-01,2.959478347664426523e-02
1403638130345096960,-1.328875496983528137e-02,-1.085977442562580109e-02,2.814964354038238525e-01,5.663407158965160226e-01,-2.947171442397051450e-02,-8.228670539175751975e-01,3.576902492023256025e-02
1403638130395097088,-1.443856768310070038e-02,-1.099043246358633041e-02,3.051862120628356934e-01,5.702234644014141374e-01,-3.324639529804904181e-02,-8.197677668208803725e-01,4.148115629104540819e-02
1403638130445096960,-1.599564030766487122e-02,-1.308576948940753937e-02,3.261694312095642090e-01,5.712303988997179394e-01,-3.314595596222742052e-02,-8.188514528425760997e-01,4.560126263407364433e-02
1403638130495097088,-1.688508130609989166e-02,-1.524873450398445129e-02,3.472970128059387207e-01,5.702507293275116407e-01,-2.789509569837472780e-02,-8.197817511168036253e-01,4.465254610082686204e-02
1403638130545096960,-1.725499890744686127e-02,-1.715797744691371918e-02,3.684031069278717041e-01,5.683948481757702398e-01,-2.140096382273835515e-02,-8.214796637720215289e-01,4.050255947106919802e-02
1403638130595097088,-1.835468970239162445e-02,-1.845784485340118408e-02,3.861037194728851318e-01,5.682531790820681827e-01,-1.794229135135322339e-02,-8.218289034569568052e-01,3.692766018747837414e-02
1403638130645096960,-1.828788407146930695e-02,-1.883840560913085938e-02,4.055440127849578857e-01,5.720823624968671695e-01,-1.813608846855117515e-02,-8.191943223049510392e-01,3.624244912248617695e-02
1403638130695097088,-1.785856485366821289e-02,-1.676066964864730835e-02,4.249847531318664551e-01,5.771587414686396578e-01,-2.281443744520236100e-02,-8.153213750750177846e-01,4.022864571641702330e-02
1403638130745096960,-1.788276061415672302e-02,-1.549359504133462906e-02,4.445242285728454590e-01,5.825213521102371450e-01,-3.063214056385477752e-02,-8.107492549570355367e-01,4.915477481129482129e-02
1403638130795097088,-1.454290468245744705e-02,-1.661640033125877380e-02,4.693631231784820557e-01,5.853154404929672427e-01,-3.638237929201367654e-02,-8.079348451488458371e-01,5.764931562374470131e-02
1403638130845096960,-1.394092570990324020e-02,-1.824228465557098389e-02,4.816718399524688721e-01,5.862929693653503582e-01,-3.708839335936486153e-02,-8.069404784386310370e-01,6.109066547365985672e-02
1403638130895097088,-1.298376545310020447e-02,-1.897538453340530396e-02,4.911925792694091797e-01,5.873256639092606646e-01,-3.707941446852219824e-02,-8.060154748863537222e-01,6.334615836768146824e-02
1403638130945096960,-1.184576936066150665e-02,-1.988980174064636230e-02,5.010992288589477539e-01,5.919780706438789730e-01,-3.856083734594834000e-02,-8.026925291817130770e-01,6.131663147788434659e-02
1403638130995097088,-9.689324535429477692e-03,-1.788496412336826324e-02,5.048189759254455566e-01,6.001599168119237104e-01,-4.236279987479894121e-02,-7.965230592830829792e-01,5.970329529758646586e-02
1403638131045096960,-7.469779811799526215e-03,-1.432970352470874786e-02,5.064014196395874023e-01,6.073295546210516482e-01,-4.620171393212995498e-02,-7.908233498118912852e-01,6.012190204765288648e-02
1403638131095097088,-4.748176317662000656e-03,-1.113761495798826218e-02,4.996667504310607910e-01,6.109995554878165924e-01,-4.736393095022441851e-02,-7.879961358779167258e-01,5.914635305836297985e-02
1403638131145096960,-3.823451115749776363e-04,-8.284230716526508331e-03,4.862805306911468506e-01,6.105995123084138054e-01,-4.576415899793122299e-02,-7.884543466894354813e-01,5.842619709064429678e-02
1403638131195097088,1.739615981932729483e-04,-1.037801336497068405e-02,4.694835841655731201e-01,6.047967997666089390e-01,-3.934928226163382503e-02,-7.936317565427246645e-01,5.311402813261589806e-02
1403638131245096960,-7.000246550887823105e-04,-1.286007370799779892e-02,4.501799046993255615e-01,5.958393499904105495e-01,-3.097250522770936959e-02,-8.012325343781724341e-01,4.519511894945561076e-02
1403638131295097088,-3.858968848362565041e-03,-1.537965796887874603e-02,4.400247931480407715e-01,5.876879238484349344e-01,-2.494720735821721533e-02,-8.076908561058425695e-01,4.044776842735769984e-02
1403638131345096960,-5.391103681176900864e-03,-1.510957162827253342e-02,4.250811338424682617e-01,5.830462048275163456e-01,-2.201973859339764403e-02,-8.112687565042334681e-01,3.761992648295429953e-02
1403638131395097088,-4.748903214931488037e-03,-1.273228228092193604e-02,4.090964496135711670e-01,5.824287701062020872e-01,-2.302187139197710980e-02,-8.117170332377809938e-01,3.690771114337836750e-02
1403638131445096960,-3.364556934684514999e-03,-1.116135343909263611e-02,3.922378420829772949e-01,5.830285934041192775e-01,-2.352773499209560165e-02,-8.113215867872629605e-01,3.579647709416910323e-02
1403638131495097088,-5.423290713224560022e-05,-8.148785680532455444e-03,3.721402287483215332e-01,5.832413166028872498e-01,-2.132174274350854409e-02,-8.114455564152671663e-01,3.051325724382353277e-02
1403638131545096960,2.761181909590959549e-03,-5.880845244973897934e-03,3.497898578643798828e-01,5.814610826000876642e-01,-2.078637678194853247e-02,-8.127732188417623460e-01,2.950645175912200782e-02
1403638131595097088,5.404785275459289551e-03,-3.574613248929381371e-03,3.256808519363403320e-01,5.789760086380542070e-01,-1.978287196577495702e-02,-8.146069869359419124e-01,2.847588863371616763e-02
1403638131645096960,5.647906102240085602e-03,-1.631593564525246620e-03,3.090676963329315186e-01,5.767471632857416042e-01,-1.753737729593186218e-02,-8.162774220776540801e-01,2.731886245233567517e-02
1403638131695097088,7.325416430830955505e-03,4.978518118150532246e-04,2.876841127872467041e-01,5.768034741593091042e-01,-1.605891721831944480e-02,-8.163370047638927041e-01,2.517455121035299184e-02
1403638131745096960,9.079299867153167725e-03,2.097844844684004784e-03,2.656864821910858154e-01,5.767845339619305234e-01,-1.470326960991038927e-02,-8.164288158399399808e-01,2.339666453343498820e-02
1403638131795097088,1.101900730282068253e-02,3.409242490306496620e-03,2.438835054636001587e-01,5.764486136113388115e-01,-1.149965345555959036e-02,-8.168567337510037607e-01,1.788380165427148893e-02
1403638131845096960,1.670620031654834747e-02,3.461973275989294052e-03,2.266033887863159180e-01,5.752212815419914804e-01,-8.952436679466281230e-03,-8.178543184231712448e-01,1.243563328741885757e-02
1403638131895097088,1.879490911960601807e-02,5.082753021270036697e-03,2.064268887042999268e-01,5.745643028732519975e-01,-7.850182697766194470e-03,-8.183755974195412453e-01,8.695863591082741637e-03
1403638131945096960,2.083260938525199890e-02,7.047807797789573669e-03,1.864070445299148560e-01,5.744296498585960142e-01,-6.335875964419619179e-03,-8.185047519419025308e-01,6.356499635701918886e-03
1403638131995097088,2.249153330922126770e-02,8.260991424322128296e-03,1.712693423032760620e-01,5.720454333291596916e-01,-1.187990976487577092e-03,-8.202186053163813551e-01,2.012554979176876032e-03
1403638132045096960,2.306488528847694397e-02,8.507124148309230804e-03,1.610757857561111450e-01,5.682115312478235314e-01,6.763930144029790294e-03,-8.228511459372481740e-01,-2.428298945353206482e-03
1403638132095097088,2.315855585038661957e-02,8.430652320384979248e-03,1.552924066781997681e-01,5.628524023856010805e-01,1.450278414104366406e-02,-8.264024268187567523e-01,-6.772837587397435681e-03
1403638132145096960,2.284107729792594910e-02,7.875603623688220978e-03,1.573816239833831787e-01,5.596135073114496539e-01,1.910604473180345028e-02,-8.285017334876497719e-01,-7.249765323364002270e-03
1403638132195097088,2.342273108661174774e-02,4.199344199150800705e-03,1.689493954181671143e-01,5.608780750537244453e-01,1.929338756210069103e-02,-8.276592750334601511e-01,-4.865652216745482497e-03
1403638132245096960,2.228091284632682800e-02,3.667279612272977829e-03,1.938804537057876587e-01,5.663668899465105211e-01,1.590375729575067842e-02,-8.239994935814506372e-01,6.716053218366178261e-04
1403638132295097088,2.169029042124748230e-02,2.317015780135989189e-03,2.187025845050811768e-01,5.725327994012849864e-01,1.193163660970726798e-02,-8.197639108872919467e-01,7.138631823691771357e-03
1403638132345096960,2.118010446429252625e-02,1.806920859962701797e-03,2.417169213294982910e-01,5.771837769522377704e-01,1.050417672913364978e-02,-8.164850983129775530e-01,1.003165625605945827e-02
1403638132395097088,2.066059969365596771e-02,1.527229178464040160e-04,2.677974402904510498e-01,5.789534484281650961e-01,7.431091319610472548e-03,-8.151111055597118904e-01,1.875017408345147282e-02
1403638132445096960,1.996088400483131409e-02,1.491364382673054934e-04,2.990134358406066895e-01,5.829996726129481610e-01,2.967808062059842239e-03,-8.119888667079847577e-01,2.786851612096406111e-02
1403638132495097088,1.858850941061973572e-02,-6.029230426065623760e-04,3.340937197208404541e-01,5.897979595787582463e-01,-4.693474974403065610e-03,-8.065615104171588445e-01,3.968460763305366873e-02
1403638132545096960,1.762156374752521515e-02,-6.682017701677978039e-04,3.676099181175231934e-01,5.992589170843033441e-01,-1.226825832590284181e-02,-7.989296350417414150e-01,4.949422577095948655e-02
1403638132595097088,1.676880940794944763e-02,-1.617429894395172596e-03,3.955733478069305420e-01,6.076131747609981870e-01,-1.847139837523287947e-02,-7.919324230482474025e-01,5.751586410596452870e-02
1403638132645096960,1.660976000130176544e-02,-3.468792652711272240e-03,4.162209331989288330e-01,6.111491582975268066e-01,-2.128766919008666034e-02,-7.887950106453106569e-01,6.201590629622567158e-02
1403638132695097088,1.965285278856754303e-02,-7.497495971620082855e-03,4.329854846000671387e-01,6.102367434276995128e-01,-2.041590703896428022e-02,-7.894625398206719380e-01,6.279495147244447406e-02
1403638132745096960,1.858416199684143066e-02,-1.297888904809951782e-02,4.463327229022979736e-01,6.048824456796052518e-01,-2.044032216200266164e-02,-7.934404178266709629e-01,6.443386918081715764e-02
1403638132795097088,1.799260638654232025e-02,-1.945628039538860321e-02,4.579401016235351562e-01,6.023124115373043042e-01,-2.227494180740410140e-02,-7.952737953985594688e-01,6.529300290202373624e-02
1403638132845096960,1.749524660408496857e-02,-2.498077228665351868e-02,4.683221876621246338e-01,6.051351156889808180e-01,-2.525341273832290914e-02,-7.928450533262524358e-01,6.760531281817663829e-02
1403638132895097088,1.734878495335578918e-02,-2.708908356726169586e-02,4.741807281970977783e-01,6.108237800224171066e-01,-3.081293252373516409e-02,-7.879492252493939253e-01,7.128037161304132119e-02
1403638132945096960,1.788473501801490784e-02,-2.800211310386657715e-02,4.764482975006103516e-01,6.162206383553768818e-01,-3.344448576052262700e-02,-7.832281998692816050e-01,7.554586796530118886e-02
1403638132995097088,1.836807280778884888e-02,-2.737245708703994751e-02,4.728951156139373779e-01,6.192711431250310650e-01,-3.182538888836514146e-02,-7.805858052161319671e-01,7.858878170454475232e-02
1403638133045096960,2.018758468329906464e-02,-2.559789642691612244e-02,4.702944159507751465e-01,6.192701256869036497e-01,-2.534327759602473737e-02,-7.810557825822169731e-01,7.625020791642453388e-02
1403638133095097088,1.957872882485389709e-02,-2.031408250331878662e-02,4.620050191879272461e-01,6.158015144641966199e-01,-1.822714511336393992e-02,-7.845610396342428405e-01,7.014442994746132587e-02
1403638133145096960,1.945634931325912476e-02,-1.215139962732791901e-02,4.489251375198364258e-01,6.124715328422724037e-01,-1.542397840989649486e-02,-7.876185757917580910e-01,6.555685635851396520e-02
1403638133195097088,1.998955197632312775e-02,-2.335501994821242988e-05,4.361343085765838623e-01,6.110634296289372269e-01,-1.618572161708482435e-02,-7.892677302311319476e-01,5.827484364331029371e-02
1403638133245096960,2.036903798580169678e-02,1.484795752912759781e-02,4.263541102409362793e-01,6.104575447159937829e-01,-2.096282708474373271e-02,-7.900337643613868366e-01,5.242897241899935334e-02
1403638133295097088,2.223937958478927612e-02,3.266651928424835205e-02,4.146934151649475098e-01,6.098166356928322873e-01,-2.600312643694430853e-02,-7.909530546881772262e-01,4.290423670479399931e-02
1403638133345096960,2.542586624622344971e-02,5.461320653557777405e-02,3.993069529533386230e-01,6.065061864938066094e-01,-2.974974717051327364e-02,-7.937713908445559463e-01,3.452792152344977272e-02
1403638133395097088,2.795124985277652740e-02,7.656682282686233521e-02,3.867303133010864258e-01,6.021279845511583462e-01,-3.338051299557023149e-02,-7.972853982198981893e-01,2.576092696023827081e-02
1403638133445096960,3.213226795196533203e-02,9.946823120117187500e-02,3.737137913703918457e-01,5.980953325841210644e-01,-3.861775461424302863e-02,-8.003638650448087200e-01,1.443349230708837992e-02
1403638133495097088,3.773244097828865051e-02,1.221920847892761230e-01,3.637053966522216797e-01,5.966407721296933531e-01,-4.719310578574596737e-02,-8.010960103812641009e-01,6.146702367952359969e-03
1403638133545096960,4.463846981525421143e-02,1.468296796083450317e-01,3.527401089668273926e-01,5.957044571467202676e-01,-5.861244341833040522e-02,-8.010621741735551860e-01,4.175169471004584352e-04
1403638133595097088,5.389169231057167053e-02,1.725459843873977661e-01,3.418483138084411621e-01,5.937442122080807128e-01,-6.930125433050580985e-02,-8.016633308460495710e-01,-1.024985093266044586e-03
1403638133645096960,6.279530376195907593e-02,1.950987428426742554e-01,3.296308219432830811e-01,5.905720790964903433e-01,-7.864944108614177476e-02,-8.031429109010694845e-01,-5.911665105909779836e-04
1403638133695097088,7.100319117307662964e-02,2.140794396400451660e-01,3.193960487842559814e-01,5.862759399095576196e-01,-8.672944389717429647e-02,-8.054514965611532240e-01,-2.532297741186155613e-03
1403638133745096960,7.923077046871185303e-02,2.344680577516555786e-01,3.061916828155517578e-01,5.827826819173486106e-01,-9.419327167207477980e-02,-8.071075624699978190e-01,-8.328014929862480320e-03
1403638133795097088,8.560669422149658203e-02,2.513626217842102051e-01,2.958360314369201660e-01,5.810204417492342843e-01,-1.004776302081847594e-01,-8.074993632969370561e-01,-1.625639481291043728e-02
1403638133845096960,9.105855971574783325e-02,2.670832872390747070e-01,2.861164510250091553e-01,5.784227295733835872e-01,-1.045864753881015491e-01,-8.085960806939295198e-01,-2.571368050642643469e-02
1403638133895097088,9.403143823146820068e-02,2.799557149410247803e-01,2.759407758712768555e-01,5.763230091609236050e-01,-1.086089343780952815e-01,-8.093577297302742002e-01,-3.155873588737392182e-02
1403638133945096960,9.860476106405258179e-02,2.886753082275390625e-01,2.686041593551635742e-01,5.765809310630186646e-01,-1.121791804047778812e-01,-8.085041493354350184e-01,-3.593468972454787885e-02
1403638133995097088,9.297157824039459229e-02,2.907548248767852783e-01,2.648955285549163818e-01,5.771734183696527465e-01,-1.141670582681199170e-01,-8.076862784121537908e-01,-3.846561579668584391e-02
1403638134045096960,8.398979902267456055e-02,2.880019247531890869e-01,2.626102864742279053e-01,5.764641315362626361e-01,-1.132995398519641150e-01,-8.082486361201531855e-01,-3.983040963118347766e-02
1403638134095097088,7.174519449472427368e-02,2.800934910774230957e-01,2.576246857643127441e-01,5.734675725451128248e-01,-1.094433926739108026e-01,-8.108586950108410685e-01,-4.080764345751588390e-02
1403638134145096960,5.727447941899299622e-02,2.696665525436401367e-01,2.559945583343505859e-01,5.706659969005081212e-01,-1.048087295158698362e-01,-8.133670427592677443e-01,-4.230252890622542700e-02
1403638134195097088,4.162018373608589172e-02,2.591256499290466309e-01,2.590034008026123047e-01,5.714034875906549571e-01,-1.037772120102314344e-01,-8.129345549475708310e-01,-4.319437473577500408e-02
1403638134245096960,2.494764328002929688e-02,2.462231367826461792e-01,2.652888596057891846e-01,5.777930315454107291e-01,-1.073009166684603388e-01,-8.080206091239959809e-01,-4.176626881298631244e-02
1403638134295097088,7.210819981992244720e-03,2.305876016616821289e-01,2.702533304691314697e-01,5.828335541352756000e-01,-1.114566261145220755e-01,-8.039422162443350395e-01,-3.948900618346224550e-02
1403638134345096960,-1.116376463323831558e-02,2.124290764331817627e-01,2.730694711208343506e-01,5.831215623467872478e-01,-1.146895368767740786e-01,-8.034828413237705691e-01,-3.508386175313949612e-02
1403638134395097088,-3.010256960988044739e-02,1.914546191692352295e-01,2.727196514606475830e-01,5.818002345945879616e-01,-1.160975600056439877e-01,-8.044065773682481657e-01,-3.098228321345775083e-02
1403638134445096960,-4.898330941796302795e-02,1.686022430658340454e-01,2.706630527973175049e-01,5.788452293275287985e-01,-1.172672042099271034e-01,-8.064675698995414921e-01,-2.822520153827067294e-02
1403638134495097088,-6.542848795652389526e-02,1.469319760799407959e-01,2.734813094139099121e-01,5.792416008381239267e-01,-1.195733777984712976e-01,-8.059526824671022771e-01,-2.493288600290788012e-02
1403638134545096960,-7.918910682201385498e-02,1.257914602756500244e-01,2.765284776687622070e-01,5.806653923041875665e-01,-1.228900664277429167e-01,-8.045493125174818516e-01,-2.064309766619974382e-02
1403638134595097088,-9.171278029680252075e-02,1.041597798466682434e-01,2.775178849697113037e-01,5.823668772549966954e-01,-1.246182979145876862e-01,-8.031775861743718492e-01,-1.499550493461557395e-02
